,Date,Transect,Taxa,Species,Abundance,Distance.Footsteps,Encounter.Time,Habitat,Start.Time,End.Time,Weather,Detection,Guild,Sex,Activity,Photo.Audio.No.,Remarks
1719,22-01-2017,T3,Birds,Plain Martin,5,NA,NA,Scrubland and Grassland,9:40:00 AM,10:10:00 AM,Clear,V,Insectivore,NA,NA,,
1720,22-01-2017,T3,Birds,Scaly Breasted Munia,2,NA,NA,Scrubland and Grassland,9:40:00 AM,10:10:00 AM,Clear,V,Grainivore,NA,NA,,
1721,22-01-2017,T3,Birds,Purple Sunbird,4,NA,NA,Scrubland and Grassland,9:40:00 AM,10:10:00 AM,Clear,V,Omnivore,NA,NA,,Male
1722,22-01-2017,T3,Birds,Jungle Crow,1,NA,NA,Scrubland and Grassland,9:40:00 AM,10:10:00 AM,Clear,V,Omnivore,NA,NA,,
1723,22-01-2017,T3,Birds,Taiga Flycatcher,1,NA,NA,Scrubland and Grassland,9:40:00 AM,10:10:00 AM,Clear,B,Insectivore,NA,NA,7337,
1724,22-01-2017,T3,Birds,Plum Headed Parakeet,1,NA,NA,Scrubland and Grassland,9:40:00 AM,10:10:00 AM,Clear,B,Frugivore,NA,NA,,
1725,22-01-2017,T5,Birds,Brown Cheeked Fulvetta,3,NA,NA,Human Habitation and Farmland,10:40:00 AM,11:00:00 AM,Clear,V,Omnivore,NA,NA,7380,
1726,22-01-2017,T6,Birds,,NA,NA,NA,Riparian,10:20:00 AM,10:40:00 AM,Clear,,,NA,NA,,N/O
1727,07-02-2017,T1A,Birds,Pond Heron,1,NA,NA,Evergreen Forest,7:15:00 AM,7:35:00 AM,Clear,V,Carnivore,NA,NA,,
1728,07-02-2017,T1A,Birds,Eurasian Collared Dove,1,NA,NA,Evergreen Forest,7:15:00 AM,7:35:00 AM,Clear,V,Grainivore,NA,NA,,
1729,07-02-2017,T1A,Birds,Red Whiskered Bubul,2,NA,NA,Evergreen Forest,7:15:00 AM,7:35:00 AM,Clear,V,Omnivore,NA,NA,,
1730,07-02-2017,T1A,Birds,Ashy Prinia,1,NA,NA,Evergreen Forest,7:15:00 AM,7:35:00 AM,Clear,V,Insectivore,NA,NA,,
1731,07-02-2017,T1A,Birds,Long Tailed Shrike,1,NA,NA,Evergreen Forest,7:15:00 AM,7:35:00 AM,Clear,A,Carnivore,NA,NA,,
1732,07-02-2017,T1A,Birds,Cattle Egret,1,NA,NA,Evergreen Forest,7:15:00 AM,7:35:00 AM,Clear,V,Insectivore,NA,NA,,
1733,07-02-2017,T1A,Birds,Pied Bushchat,2,NA,NA,Evergreen Forest,7:15:00 AM,7:35:00 AM,Clear,V,Insectivore,NA,NA,,Male/Female
1734,07-02-2017,T1B,Birds,Scarlet Minivet,1,NA,NA,Scrubland and Grassland,7:40:00 AM,8:15:00 AM,Clear,V,Insectivore,NA,NA,,Male
1735,07-02-2017,T1B,Birds,Jungle Babler,6,NA,NA,Scrubland and Grassland,7:40:00 AM,8:15:00 AM,Clear,V,Insectivore,NA,NA,,
1736,07-02-2017,T1B,Birds,Green Bee Eater,1,NA,NA,Scrubland and Grassland,7:40:00 AM,8:15:00 AM,Clear,V,Insectivore,NA,NA,,
1737,07-02-2017,T1B,Birds,Purple Rumped Sunbird,1,NA,NA,Scrubland and Grassland,7:40:00 AM,8:15:00 AM,Clear,A,Omnivore,NA,NA,,
1738,07-02-2017,T1B,Birds,Black Drongo,4,NA,NA,Scrubland and Grassland,7:40:00 AM,8:15:00 AM,Clear,V,Insectivore,NA,NA,,
1739,07-02-2017,T1B,Birds,Coppersmith Barbet,1,NA,NA,Scrubland and Grassland,7:40:00 AM,8:15:00 AM,Clear,A,Frugivore,NA,NA,,
1740,07-02-2017,T1B,Birds,Purple Sunbird,1,NA,NA,Scrubland and Grassland,7:40:00 AM,8:15:00 AM,Clear,V,Omnivore,NA,NA,,
1741,07-02-2017,T1B,Birds,Brown Headed Barbet,1,NA,NA,Scrubland and Grassland,7:40:00 AM,8:15:00 AM,Clear,A,Frugivore,NA,NA,,
1742,07-02-2017,T1B,Birds,Purple Rumped Sunbird,1,NA,NA,Scrubland and Grassland,7:40:00 AM,8:15:00 AM,Clear,V,Omnivore,NA,NA,7689,Female
1743,07-02-2017,T1B,Birds,Shikra,1,NA,NA,Scrubland and Grassland,7:40:00 AM,8:15:00 AM,Clear,V,Carnivore,NA,NA,7695,?
1744,07-02-2017,T1B,Birds,Golden Oriole,2,NA,NA,Scrubland and Grassland,7:40:00 AM,8:15:00 AM,Clear,V,Omnivore,NA,NA,,
1745,07-02-2017,T1B,Birds,Red Whiskered Bubul,2,NA,NA,Scrubland and Grassland,7:40:00 AM,8:15:00 AM,Clear,V,Omnivore,NA,NA,,
1746,07-02-2017,T2,Birds,Purple Sunbird,1,NA,NA,Riparian,8:20:00 AM,8:40:00 AM,Clear,V,Omnivore,NA,NA,,
1747,07-02-2017,T2,Birds,Red Whiskered Bubul,4,NA,NA,Riparian,8:20:00 AM,8:40:00 AM,Clear,V,Omnivore,NA,NA,,
1748,07-02-2017,T3,Birds,Black Drongo,2,NA,NA,Scrubland and Grassland,9:40:00 AM,10:05:00 AM,Clear,V,Insectivore,NA,NA,,
1749,07-02-2017,T3,Birds,Brown Headed Barbet,3,NA,NA,Scrubland and Grassland,9:40:00 AM,10:05:00 AM,Clear,A,Frugivore,NA,NA,,
1750,07-02-2017,T3,Birds,Purple Sunbird,1,NA,NA,Scrubland and Grassland,9:40:00 AM,10:05:00 AM,Clear,B,Omnivore,NA,NA,,
1751,07-02-2017,T3,Birds,Oriental Honey Buzzard,2,NA,NA,Scrubland and Grassland,9:40:00 AM,10:05:00 AM,Clear,V,Insectivore,NA,NA,7722,
1752,07-02-2017,T3,Birds,Plain Martin,1,NA,NA,Scrubland and Grassland,9:40:00 AM,10:05:00 AM,Clear,V,Insectivore,NA,NA,,
1753,07-02-2017,T4,Birds,Brown Headed Barbet,1,NA,NA,Human Habitation and Farmland,11:20:00 AM,11:40:00 AM,Clear,A,Frugivore,NA,NA,,
1754,07-02-2017,T5,Birds,Purple Sunbird,1,NA,NA,Human Habitation and Farmland,10:30:00 AM,10:50:00 AM,Clear,V,Omnivore,NA,NA,,
1755,07-02-2017,T5,Birds,Brown Headed Barbet,1,NA,NA,Human Habitation and Farmland,10:30:00 AM,10:50:00 AM,Clear,A,Frugivore,NA,NA,,
1756,07-02-2017,T5,Birds,Brown Cheeked Fulvetta,1,NA,NA,Human Habitation and Farmland,10:30:00 AM,10:50:00 AM,Clear,V,Omnivore,NA,NA,,
1757,07-02-2017,T5,Birds,Grey Jungle Fowl,1,NA,NA,Human Habitation and Farmland,10:30:00 AM,10:50:00 AM,Clear,V,Omnivore,NA,NA,,
1758,07-02-2017,T5,Birds,Black Drongo,2,NA,NA,Human Habitation and Farmland,10:30:00 AM,10:50:00 AM,Clear,V,Insectivore,NA,NA,,
1759,07-02-2017,T6,Birds,,NA,NA,NA,Riparian,,,Clear,,,NA,NA,,N/O
1760,19-02-2017,T1A,Birds,Ashy Prinia,1,NA,NA,Evergreen Forest,7:15:00 AM,7:50:00 AM,Clear,A,Insectivore,NA,NA,,
1761,19-02-2017,T1A,Birds,Jungle Crow,6,NA,NA,Evergreen Forest,7:15:00 AM,7:50:00 AM,Clear,B,Omnivore,NA,NA,,
1762,19-02-2017,T1A,Birds,Purple Rumped Sunbird,3,NA,NA,Evergreen Forest,7:15:00 AM,7:50:00 AM,Clear,B,Omnivore,NA,NA,,
1763,19-02-2017,T1A,Birds,Laughing Dove,4,NA,NA,Evergreen Forest,7:15:00 AM,7:50:00 AM,Clear,V,Grainivore,NA,NA,,
1764,19-02-2017,T1A,Birds,White Cheeked Barbet,3,NA,NA,Evergreen Forest,7:15:00 AM,7:50:00 AM,Clear,A,Frugivore,NA,NA,,
1765,19-02-2017,T1A,Birds,Pond Heron,1,NA,NA,Evergreen Forest,7:15:00 AM,7:50:00 AM,Clear,V,Carnivore,NA,NA,,
1766,19-02-2017,T1A,Birds,Red Whiskered Bubul,4,NA,NA,Evergreen Forest,7:15:00 AM,7:50:00 AM,Clear,V,Omnivore,NA,NA,,
1767,19-02-2017,T1A,Birds,Crested Serpent Eagle,2,NA,NA,Evergreen Forest,7:15:00 AM,7:50:00 AM,Clear,V,Carnivore,NA,NA,,
1768,19-02-2017,T1A,Birds,Purple Sunbird,5,NA,NA,Evergreen Forest,7:15:00 AM,7:50:00 AM,Clear,V,Omnivore,NA,NA,,
1769,19-02-2017,T1A,Birds,Red Vented Bulbul,2,NA,NA,Evergreen Forest,7:15:00 AM,7:50:00 AM,Clear,V,Frugivore,NA,NA,,
1770,19-02-2017,T1A,Birds,Golden Fronted Leafbird,2,NA,NA,Evergreen Forest,7:15:00 AM,7:50:00 AM,Clear,V,Omnivore,NA,NA,7748,Male/Female
1771,19-02-2017,T1A,Birds,Perdicula spp.,1,NA,NA,Evergreen Forest,7:15:00 AM,7:50:00 AM,Clear,V,,NA,NA,,
1772,19-02-2017,T1A,Birds,Blyth's Reed Warbler,1,NA,NA,Evergreen Forest,7:15:00 AM,7:50:00 AM,Clear,V,Insectivore,NA,NA,,
1773,19-02-2017,T1A,Birds,Common Rosefinch,1,NA,NA,Evergreen Forest,7:15:00 AM,7:50:00 AM,Clear,V,Omnivore,NA,NA,7752,
1774,19-02-2017,T1A,Birds,Long Tailed Shrike,4,NA,NA,Evergreen Forest,7:15:00 AM,7:50:00 AM,Clear,V,Carnivore,NA,NA,,
1775,19-02-2017,T1A,Birds,Brown Headed Barbet,2,NA,NA,Evergreen Forest,7:15:00 AM,7:50:00 AM,Clear,A,Frugivore,NA,NA,,
1776,19-02-2017,T1A,Birds,Small Minivet,1,NA,NA,Evergreen Forest,7:15:00 AM,7:50:00 AM,Clear,V,Insectivore,NA,NA,,
1777,19-02-2017,T1A,Birds,Purple Sunbird,1,NA,NA,Evergreen Forest,7:15:00 AM,7:50:00 AM,Clear,V,Omnivore,NA,NA,,
1778,19-02-2017,T1A,Birds,Grey Jungle Fowl,2,NA,NA,Evergreen Forest,7:15:00 AM,7:50:00 AM,Clear,A,Omnivore,NA,NA,,
1779,19-02-2017,T1B,Birds,Laughing Dove,1,NA,NA,Scrubland and Grassland,8:00:00 AM,8:30:00 AM,Clear,V,Grainivore,NA,NA,,
1780,19-02-2017,T1B,Birds,Purple Sunbird,2,NA,NA,Scrubland and Grassland,8:00:00 AM,8:30:00 AM,Clear,V,Omnivore,NA,NA,,
1781,19-02-2017,T1B,Birds,Purple Rumped Sunbird,1,NA,NA,Scrubland and Grassland,8:00:00 AM,8:30:00 AM,Clear,V,Omnivore,NA,NA,,Eclipse Plumage
1782,19-02-2017,T1B,Birds,Brown Headed Barbet,2,NA,NA,Scrubland and Grassland,8:00:00 AM,8:30:00 AM,Clear,A,Frugivore,NA,NA,,
1783,19-02-2017,T1B,Birds,Green Bee Eater,1,NA,NA,Scrubland and Grassland,8:00:00 AM,8:30:00 AM,Clear,V,Insectivore,NA,NA,,
1784,19-02-2017,T1B,Birds,Crimson Backed Sunbird,1,NA,NA,Scrubland and Grassland,8:00:00 AM,8:30:00 AM,Clear,V,Omnivore,NA,NA,,Male
1785,19-02-2017,T1B,Birds,Taiga Flycatcher,1,NA,NA,Scrubland and Grassland,8:00:00 AM,8:30:00 AM,Clear,V,Insectivore,NA,NA,,Female
1786,19-02-2017,T1B,Birds,Ashy Drongo,1,NA,NA,Scrubland and Grassland,8:00:00 AM,8:30:00 AM,Clear,V,Insectivore,NA,NA,,
1787,19-02-2017,T1B,Birds,Long Tailed Shrike,1,NA,NA,Scrubland and Grassland,8:00:00 AM,8:30:00 AM,Clear,V,Carnivore,NA,NA,,
1788,19-02-2017,T2,Birds,Purple Sunbird,4,NA,NA,Riparian,8:35:00 AM,8:55:00 AM,Clear,V,Omnivore,NA,NA,,
1789,19-02-2017,T2,Birds,Brown Headed Barbet,1,NA,NA,Riparian,8:35:00 AM,8:55:00 AM,Clear,A,Frugivore,NA,NA,,
1790,19-02-2017,T2,Birds,White Cheeked Barbet,1,NA,NA,Riparian,8:35:00 AM,8:55:00 AM,Clear,A,Frugivore,NA,NA,,
1791,19-02-2017,T2,Birds,Green Bee Eater,1,NA,NA,Riparian,8:35:00 AM,8:55:00 AM,Clear,v,Insectivore,NA,NA,,
1792,19-02-2017,T2,Birds,Grey Jungle Fowl,2,NA,NA,Riparian,8:35:00 AM,8:55:00 AM,Clear,A,Omnivore,NA,NA,,
1793,19-02-2017,T2,Birds,Red Vented Bulbul,2,NA,NA,Riparian,8:35:00 AM,8:55:00 AM,Clear,A,Frugivore,NA,NA,,
1794,19-02-2017,T2,Birds,Phylloscopus Spp.,1,NA,NA,Riparian,8:35:00 AM,8:55:00 AM,Clear,V,Insectivore,NA,NA,,
1795,19-02-2017,T2,Birds,Asian Paradise Flycatcher,1,NA,NA,Riparian,8:35:00 AM,8:55:00 AM,Clear,V,Insectivore,NA,NA,,Male
1796,19-02-2017,T2,Birds,Black Drongo,1,NA,NA,Riparian,8:35:00 AM,8:55:00 AM,Clear,V,Insectivore,NA,NA,,
1797,19-02-2017,T3,Birds,Purple Rumped Sunbird,1,NA,NA,Scrubland and Grassland,10:00:00 AM,10:20:00 AM,Clear,V,Omnivore,NA,NA,,
1798,19-02-2017,T3,Birds,Red Whiskered Bubul,1,NA,NA,Scrubland and Grassland,10:00:00 AM,10:20:00 AM,Clear,A,Omnivore,NA,NA,,
1799,19-02-2017,T3,Birds,Brown Headed Barbet,4,NA,NA,Scrubland and Grassland,10:00:00 AM,10:20:00 AM,Clear,A,Frugivore,NA,NA,,
1800,19-02-2017,T3,Birds,Oriental Honey Buzzard,1,NA,NA,Scrubland and Grassland,10:00:00 AM,10:20:00 AM,Clear,V,Insectivore,NA,NA,,
1801,19-02-2017,T4,Birds,Laughing Dove,1,NA,NA,Human Habitation and Farmland,12:15:00 PM,12:30:00 PM,Clear,V,Grainivore,NA,NA,,
1802,19-02-2017,T4,Birds,Brown Headed Barbet,2,NA,NA,Human Habitation and Farmland,12:15:00 PM,12:30:00 PM,Clear,B,Frugivore,NA,NA,,
1803,19-02-2017,T4,Birds,Grey Jungle Fowl,2,NA,NA,Human Habitation and Farmland,12:15:00 PM,12:30:00 PM,Clear,V,Omnivore,NA,NA,,
1804,19-02-2017,T4,Birds,White Cheeked Barbet,1,NA,NA,Human Habitation and Farmland,12:15:00 PM,12:30:00 PM,Clear,V,Frugivore,NA,NA,,
1805,19-02-2017,T5,Birds,Pale-billed Flowerpecker,1,NA,NA,Human Habitation and Farmland,10:45:00 AM,11:05:00 AM,Clear,V,Frugivore,NA,NA,,
1806,19-02-2017,T5,Birds,Red Whiskered Bubul,2,NA,NA,Human Habitation and Farmland,10:45:00 AM,11:05:00 AM,Clear,V,Omnivore,NA,NA,,
1807,19-02-2017,T5,Birds,Crimson Backed Sunbird,2,NA,NA,Human Habitation and Farmland,10:45:00 AM,11:05:00 AM,Clear,V,Omnivore,NA,NA,,
1808,19-02-2017,T5,Birds,Grey Jungle Fowl,1,NA,NA,Human Habitation and Farmland,10:45:00 AM,11:05:00 AM,Clear,B,Omnivore,NA,NA,,Male
1809,19-02-2017,T5,Birds,White Browed Fantail,1,NA,NA,Human Habitation and Farmland,10:45:00 AM,11:05:00 AM,Clear,V,Insectivore,NA,NA,,
1810,19-02-2017,T5,Birds,Blyth's Reed Warbler,1,NA,NA,Human Habitation and Farmland,10:45:00 AM,11:05:00 AM,Clear,V,Insectivore,NA,NA,,?
1811,19-02-2017,T5,Birds,Asian Paradise Flycatcher,1,NA,NA,Human Habitation and Farmland,10:45:00 AM,11:05:00 AM,Clear,V,Insectivore,NA,NA,,Female
1812,19-02-2017,T5,Birds,Orange Headed Ground Thrush,1,NA,NA,Human Habitation and Farmland,10:45:00 AM,11:05:00 AM,Clear,V,Omnivore,NA,NA,,
1813,19-02-2017,T6,Birds,Red Whiskered Bubul,1,NA,NA,Riparian,11:15:00 AM,11:35:00 AM,Clear,V,Omnivore,NA,NA,,
1814,19-02-2017,T6,Birds,Malabar Whistling Thrush,2,NA,NA,Riparian,11:15:00 AM,11:35:00 AM,Clear,V,Carnivore,NA,NA,,
1815,19-02-2017,T6,Birds,Black Drongo,1,NA,NA,Riparian,11:15:00 AM,11:35:00 AM,Clear,v,Insectivore,NA,NA,,
1816,19-02-2017,T6,Birds,Emerald Dove,1,NA,NA,Riparian,11:15:00 AM,11:35:00 AM,Clear,V,Frugivore,NA,NA,,
1817,05-03-2017,T1A,Birds,Oriental Magpie Robin,4,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,V,Insectivore,NA,NA,,Male
1818,05-03-2017,T1A,Birds,Shikra,1,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,V,Carnivore,NA,NA,,
1819,05-03-2017,T1A,Birds,Red Vented Bulbul,4,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,A,Frugivore,NA,NA,,
1820,05-03-2017,T1A,Birds,Plain Martin,2,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,V,Insectivore,NA,NA,,
1821,05-03-2017,T1A,Birds,Purple Sunbird,3,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,V,Omnivore,NA,NA,,
1822,05-03-2017,T1A,Birds,Bay Backed shrike,1,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,V,Carnivore,NA,NA,,
1823,05-03-2017,T1A,Birds,Cattle Egret,1,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,V,Insectivore,NA,NA,,
1824,05-03-2017,T1A,Birds,Red Whiskered Bubul,4,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,V,Omnivore,NA,NA,,
1825,05-03-2017,T1A,Birds,White Cheeked Barbet,1,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,A,Frugivore,NA,NA,,
1826,05-03-2017,T1A,Birds,Crimson Backed Sunbird,1,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,V,Omnivore,NA,NA,,Female
1827,05-03-2017,T1A,Birds,Laughing Dove,1,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,V,Grainivore,NA,NA,,
1828,05-03-2017,T1A,Birds,Black Drongo,1,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,V,Insectivore,NA,NA,,
1829,05-03-2017,T1A,Birds,Purple Sunbird,2,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,V,Omnivore,NA,NA,7005(Druv),Eclipse Plumage
1830,05-03-2017,T1A,Birds,Indian Silverbill,1,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,V,Grainivore,NA,NA,,
1831,05-03-2017,T1A,Birds,Blyth's Reed Warbler,1,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,V,Insectivore,NA,NA,,?
1832,05-03-2017,T1A,Birds,Common Rosefinch,3,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,V,Omnivore,NA,NA,,Male/Female
1833,05-03-2017,T1A,Birds,Phylloscopus Spp.,1,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,V,Insectivore,NA,NA,,
1834,05-03-2017,T1A,Birds,Ashy Drongo,1,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,V,Insectivore,NA,NA,,
1835,05-03-2017,T1A,Birds,Red Spurfowl,1,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,V,Frugivore,NA,NA,,
1836,05-03-2017,T1A,Birds,Green Bee Eater,4,NA,NA,Evergreen Forest,7:25:00 AM,8:00:00 AM,Clear,V,Insectivore,NA,NA,,
1837,05-03-2017,T1B,Birds,Dusky Crag Martin,1,NA,NA,Scrubland and Grassland,8:05:00 AM,8:45:00 AM,Clear,V,Insectivore,NA,NA,,
1838,05-03-2017,T1B,Birds,Plain Martin,2,NA,NA,Scrubland and Grassland,8:05:00 AM,8:45:00 AM,Clear,V,Insectivore,NA,NA,,
1839,05-03-2017,T1B,Birds,Grey Francolin,1,NA,NA,Scrubland and Grassland,8:05:00 AM,8:45:00 AM,Clear,A,Grainivore,NA,NA,,
1840,05-03-2017,T1B,Birds,White Cheeked Barbet,1,NA,NA,Scrubland and Grassland,8:05:00 AM,8:45:00 AM,Clear,A,Frugivore,NA,NA,,
1841,05-03-2017,T1B,Birds,Red Whiskered Bubul,1,NA,NA,Scrubland and Grassland,8:05:00 AM,8:45:00 AM,Clear,V,Omnivore,NA,NA,,
1842,05-03-2017,T1B,Birds,Common Rosefinch,2,NA,NA,Scrubland and Grassland,8:05:00 AM,8:45:00 AM,Clear,V,Omnivore,NA,NA,,
1843,05-03-2017,T1B,Birds,Oriental Magpie Robin,1,NA,NA,Scrubland and Grassland,8:05:00 AM,8:45:00 AM,Clear,V,Insectivore,NA,NA,,
1844,05-03-2017,T1B,Birds,Jungle Crow,3,NA,NA,Scrubland and Grassland,8:05:00 AM,8:45:00 AM,Clear,V,Omnivore,NA,NA,,
1845,05-03-2017,T1B,Birds,Bay Backed shrike,1,NA,NA,Scrubland and Grassland,8:05:00 AM,8:45:00 AM,Clear,V,Carnivore,NA,NA,,
1846,05-03-2017,T1B,Birds,Laughing Dove,1,NA,NA,Scrubland and Grassland,8:05:00 AM,8:45:00 AM,Clear,V,Grainivore,NA,NA,,
1847,05-03-2017,T1B,Birds,Ashy Drongo,1,NA,NA,Scrubland and Grassland,8:05:00 AM,8:45:00 AM,Clear,V,Insectivore,NA,NA,,
1848,05-03-2017,T1B,Birds,Red Vented Bulbul,3,NA,NA,Scrubland and Grassland,8:05:00 AM,8:45:00 AM,Clear,V,Frugivore,NA,NA,,
1849,05-03-2017,T1B,Birds,Green Bee Eater,1,NA,NA,Scrubland and Grassland,8:05:00 AM,8:45:00 AM,Clear,V,Insectivore,NA,NA,,
1850,05-03-2017,T1B,Birds,Purple Sunbird,2,NA,NA,Scrubland and Grassland,8:05:00 AM,8:45:00 AM,Clear,V,Omnivore,NA,NA,,Male
1851,05-03-2017,T2,Birds,Plain Martin,4,NA,NA,Riparian,9:00:00 AM,9:25:00 AM,Clear,V,Insectivore,NA,NA,,
1852,05-03-2017,T2,Birds,Purple Sunbird,3,NA,NA,Riparian,9:00:00 AM,9:25:00 AM,Clear,V,Omnivore,NA,NA,,
1853,05-03-2017,T2,Birds,Little Egret,1,NA,NA,Riparian,9:00:00 AM,9:25:00 AM,Clear,V,Carnivore,NA,NA,,
1854,05-03-2017,T2,Birds,Laughing Dove,1,NA,NA,Riparian,9:00:00 AM,9:25:00 AM,Clear,V,Grainivore,NA,NA,,
1855,05-03-2017,T2,Birds,Purple Sunbird,1,NA,NA,Riparian,9:00:00 AM,9:25:00 AM,Clear,V,Omnivore,NA,NA,,
1856,05-03-2017,T2,Birds,Shikra,2,NA,NA,Riparian,9:00:00 AM,9:25:00 AM,Clear,V,Carnivore,NA,NA,,
1857,05-03-2017,T2,Birds,Grey Francolin,1,NA,NA,Riparian,9:00:00 AM,9:25:00 AM,Clear,V,Grainivore,NA,NA,,
1858,05-03-2017,T3,Birds,Black Drongo,1,NA,NA,Scrubland and Grassland,11:00:00 AM,11:25:00 AM,Clear,V,Insectivore,NA,NA,,
1859,05-03-2017,T3,Birds,Long Tailed Shrike,2,NA,NA,Scrubland and Grassland,11:00:00 AM,11:25:00 AM,Clear,V,Carnivore,NA,NA,,
1860,05-03-2017,T3,Birds,Malabar Lark,2,NA,NA,Scrubland and Grassland,11:00:00 AM,11:25:00 AM,Clear,V,Omnivore,NA,NA,,
1861,05-03-2017,T3,Birds,Red Whiskered Bubul,3,NA,NA,Scrubland and Grassland,11:00:00 AM,11:25:00 AM,Clear,V,Omnivore,NA,NA,,
1862,05-03-2017,T3,Birds,White Cheeked Barbet,2,NA,NA,Scrubland and Grassland,11:00:00 AM,11:25:00 AM,Clear,A,Frugivore,NA,NA,,
1863,05-03-2017,T4,Birds,Laughing Dove,2,NA,NA,Human Habitation and Farmland,11:45:00 AM,12:15:00 PM,Clear,V,Grainivore,NA,NA,,
1864,05-03-2017,T4,Birds,White Bellied Blue Flycatcher,1,NA,NA,Human Habitation and Farmland,11:45:00 AM,12:15:00 PM,Clear,V,Insectivore,NA,NA,,
1865,05-03-2017,T4,Birds,White Cheeked Barbet,2,NA,NA,Human Habitation and Farmland,11:45:00 AM,12:15:00 PM,Clear,A,Frugivore,NA,NA,,
1866,05-03-2017,T4,Birds,Red Whiskered Bubul,4,NA,NA,Human Habitation and Farmland,11:45:00 AM,12:15:00 PM,Clear,A,Omnivore,NA,NA,,
1867,05-03-2017,T4,Birds,Brown Headed Barbet,1,NA,NA,Human Habitation and Farmland,11:45:00 AM,12:15:00 PM,Clear,A,Frugivore,NA,NA,,
1868,05-03-2017,T5,Birds,Purple Sunbird,1,NA,NA,Human Habitation and Farmland,11:45:00 AM,12:00:00 PM,Clear,V,Omnivore,NA,NA,,
1869,05-03-2017,T5,Birds,Red Vented Bulbul,1,NA,NA,Human Habitation and Farmland,11:45:00 AM,12:00:00 PM,Clear,V,Frugivore,NA,NA,,
1870,05-03-2017,T5,Birds,Red Whiskered Bubul,1,NA,NA,Human Habitation and Farmland,11:45:00 AM,12:00:00 PM,Clear,V,Omnivore,NA,NA,,
1871,05-03-2017,T5,Birds,Grey Jungle Fowl,1,NA,NA,Human Habitation and Farmland,11:45:00 AM,12:00:00 PM,Clear,A,Omnivore,NA,NA,,
1872,05-03-2017,T6,Birds,Ashy Prinia,1,NA,NA,Riparian,11:15:00 AM,11:40:00 AM,Clear,V,Insectivore,NA,NA,,
1873,05-03-2017,T6,Birds,Common Iora,1,NA,NA,Riparian,11:15:00 AM,11:40:00 AM,Clear,V,Insectivore,NA,NA,,
1874,05-03-2017,T6,Birds,Red Vented Bulbul,1,NA,NA,Riparian,11:15:00 AM,11:40:00 AM,Clear,V,Frugivore,NA,NA,,
1875,05-03-2017,T6,Birds,Crimson Backed Sunbird,1,NA,NA,Riparian,11:15:00 AM,11:40:00 AM,Clear,V,Omnivore,NA,NA,,
1876,05-03-2017,T6,Birds,White Cheeked Barbet,1,NA,NA,Riparian,11:15:00 AM,11:40:00 AM,Clear,A,Frugivore,NA,NA,,
1877,05-03-2017,T6,Birds,Indian Grey Hornbill,1,NA,NA,Riparian,11:15:00 AM,11:40:00 AM,Clear,V,Frugivore,NA,NA,,
1878,05-03-2017,T6,Birds,Scarlet Minivet,1,NA,NA,Riparian,11:15:00 AM,11:40:00 AM,Clear,V,Insectivore,NA,NA,,
1879,19-03-2017,T1A,Birds,Green Bee Eater,1,NA,NA,Evergreen Forest,8:00:00 AM,8:20:00 AM,Clear,V,Insectivore,NA,NA,,
1880,19-03-2017,T1A,Birds,White Cheeked Barbet,1,NA,NA,Evergreen Forest,8:00:00 AM,8:20:00 AM,Clear,A,Frugivore,NA,NA,,
1881,19-03-2017,T1A,Birds,Jungle Crow,1,NA,NA,Evergreen Forest,8:00:00 AM,8:20:00 AM,Clear,A,Omnivore,NA,NA,,
1882,19-03-2017,T1A,Birds,Common Myna,8,NA,NA,Evergreen Forest,8:00:00 AM,8:20:00 AM,Clear,A,Omnivore,NA,NA,,
1883,19-03-2017,T1A,Birds,Golden Fronted Leafbird,1,NA,NA,Evergreen Forest,8:00:00 AM,8:20:00 AM,Clear,V,Omnivore,NA,NA,,
1884,19-03-2017,T1A,Birds,Red Vented Bulbul,5,NA,NA,Evergreen Forest,8:00:00 AM,8:20:00 AM,Clear,V,Frugivore,NA,NA,,
